,age,gender,grade,height,weight,helmet,active,lifting
8519,16.0,female,11.0,1.63,87.54,not riding,1.0,1.0
8520,16.0,female,10.0,1.63,50.8,never,2.0,2.0
8521,16.0,female,10.0,1.68,73.94,never,1.0,1.0
8522,16.0,female,10.0,1.57,77.11,not riding,2.0,1.0
8523,16.0,female,9.0,1.63,64.86,rarely,2.0,1.0
8524,16.0,female,11.0,1.6,84.37,not riding,1.0,1.0
8525,16.0,female,9.0,1.65,54.89,not riding,1.0,1.0
8526,16.0,female,9.0,1.63,62.6,never,2.0,1.0
8527,16.0,female,11.0,1.55,68.04,never,2.0,2.0
8528,16.0,female,11.0,1.57,53.07,not riding,2.0,1.0
8529,16.0,female,10.0,1.5,56.7,never,1.0,1.0
8530,16.0,female,10.0,1.6,55.79,never,1.0,2.0
8531,16.0,female,9.0,1.55,49.9,not riding,1.0,1.0
8532,16.0,female,9.0,1.55,48.54,not riding,2.0,1.0
8533,16.0,female,10.0,1.9,49.9,always,1.0,2.0
8534,16.0,female,11.0,1.7,58.97,never,2.0,2.0
8535,16.0,female,10.0,1.6,59.88,not riding,2.0,1.0
8536,16.0,female,10.0,1.55,63.96,sometimes,2.0,2.0
8537,16.0,female,11.0,1.96,81.65,never,2.0,1.0
8538,16.0,female,11.0,1.6,74.84,not riding,2.0,1.0
8539,16.0,female,11.0,1.63,57.61,most of the time,2.0,1.0
8540,16.0,female,11.0,1.7,58.06,not riding,2.0,2.0
8541,16.0,female,11.0,1.65,61.24,never,2.0,1.0
8542,16.0,female,11.0,1.57,44.45,always,2.0,1.0
8543,16.0,female,10.0,1.55,52.16,never,1.0,1.0
8544,16.0,female,10.0,1.52,53.07,not riding,2.0,1.0
8545,16.0,female,10.0,1.55,70.31,never,2.0,2.0
8546,16.0,female,10.0,1.7,61.24,never,2.0,2.0
8547,16.0,female,10.0,1.63,50.8,not riding,2.0,2.0
8548,16.0,female,10.0,1.63,49.44,not riding,2.0,2.0
8549,16.0,female,11.0,1.73,70.76,never,1.0,1.0
8550,16.0,female,10.0,1.68,62.14,not riding,1.0,2.0
8551,16.0,female,10.0,1.63,60.33,never,2.0,2.0
8552,16.0,female,11.0,1.68,54.43,rarely,1.0,1.0
8553,16.0,female,11.0,1.65,46.27,never,2.0,1.0
8554,16.0,female,11.0,1.65,62.6,not riding,2.0,2.0
8555,16.0,female,11.0,1.57,47.63,never,2.0,2.0
8556,16.0,female,11.0,1.68,59.88,never,2.0,2.0
8557,16.0,female,11.0,1.6,57.61,not riding,2.0,1.0
8558,16.0,female,11.0,1.6,46.72,most of the time,2.0,1.0
8559,16.0,female,11.0,1.57,52.16,not riding,2.0,2.0
8560,16.0,female,11.0,1.65,60.33,never,2.0,2.0
8561,16.0,female,10.0,1.6,68.04,never,2.0,1.0
8562,16.0,female,10.0,1.45,81.65,not riding,2.0,2.0
8563,16.0,female,10.0,1.57,98.88,not riding,2.0,2.0
8564,16.0,female,10.0,1.52,46.27,not riding,2.0,2.0
8565,16.0,female,10.0,1.63,93.44,not riding,2.0,2.0
8566,16.0,female,11.0,1.57,54.43,never,2.0,1.0
8567,16.0,female,10.0,1.6,58.97,never,2.0,2.0
8568,16.0,female,11.0,1.65,78.02,never,2.0,1.0
8569,16.0,female,10.0,1.65,114.76,not riding,2.0,2.0
8570,16.0,female,11.0,1.78,136.08,always,1.0,1.0
8571,16.0,female,11.0,1.68,95.26,never,1.0,2.0
8572,16.0,female,10.0,1.57,53.52,not riding,2.0,2.0
8573,16.0,female,10.0,1.52,45.81,not riding,1.0,1.0
8574,16.0,female,11.0,1.52,46.27,never,2.0,1.0
8575,16.0,female,10.0,1.52,48.99,never,2.0,2.0
8576,16.0,female,10.0,1.55,68.04,never,2.0,2.0
8577,16.0,female,11.0,1.65,51.26,most of the time,2.0,2.0
8578,16.0,female,11.0,1.6,46.72,not riding,2.0,2.0
8579,16.0,female,11.0,1.63,65.77,never,2.0,1.0
8580,16.0,female,10.0,1.78,77.11,not riding,2.0,2.0
8581,16.0,female,10.0,1.63,53.52,sometimes,2.0,1.0
8582,16.0,female,10.0,1.7,63.5,never,2.0,2.0
8583,16.0,female,10.0,1.6,64.41,never,2.0,1.0
8584,16.0,female,11.0,1.6,88.45,not riding,2.0,2.0
8585,16.0,female,10.0,1.57,49.9,never,2.0,2.0
8586,16.0,female,11.0,1.68,53.52,not riding,2.0,2.0
8587,16.0,female,10.0,1.6,73.94,not riding,2.0,1.0
8588,16.0,female,9.0,1.57,81.65,not riding,2.0,2.0
8589,16.0,female,11.0,1.7,56.25,never,2.0,2.0
8590,16.0,female,11.0,1.65,61.24,never,2.0,2.0
8591,16.0,female,11.0,1.6,63.5,always,2.0,2.0
8592,16.0,female,11.0,1.8,68.04,always,2.0,1.0
8593,16.0,female,9.0,1.6,53.52,never,2.0,1.0
8594,16.0,female,10.0,1.57,54.43,not riding,2.0,1.0
8595,16.0,female,10.0,1.68,54.43,rarely,1.0,1.0
8596,16.0,female,10.0,1.5,56.25,not riding,2.0,1.0
8597,16.0,female,11.0,1.68,63.5,not riding,2.0,2.0
8598,16.0,female,10.0,1.55,45.81,never,2.0,2.0
8599,16.0,female,10.0,1.6,63.96,never,2.0,2.0
8600,16.0,female,11.0,1.68,130.18,not riding,2.0,2.0
8601,16.0,female,10.0,1.5,52.16,not riding,2.0,2.0
8602,16.0,female,11.0,1.63,71.67,not riding,2.0,2.0
8603,16.0,female,11.0,1.68,77.11,not riding,2.0,2.0
8604,16.0,female,11.0,1.52,49.44,never,2.0,2.0
8605,16.0,female,10.0,1.63,53.07,rarely,2.0,2.0
8606,16.0,female,10.0,1.7,65.77,never,1.0,1.0
8607,16.0,female,11.0,1.6,44.0,never,1.0,2.0
8608,16.0,female,10.0,1.52,63.5,never,2.0,2.0
8609,16.0,female,11.0,1.55,50.8,never,2.0,1.0
8610,16.0,female,11.0,1.63,47.63,never,1.0,2.0
8611,16.0,female,11.0,1.78,88.91,not riding,1.0,1.0
8612,16.0,female,11.0,1.63,45.36,never,2.0,2.0
8613,16.0,female,11.0,1.6,54.43,not riding,2.0,1.0
8614,16.0,female,11.0,1.55,77.11,not riding,2.0,2.0
8615,16.0,female,10.0,1.52,43.09,not riding,2.0,1.0
8616,16.0,female,10.0,1.73,54.89,never,2.0,1.0
8617,16.0,female,11.0,1.63,48.08,never,1.0,1.0
8618,16.0,female,10.0,1.6,49.9,not riding,1.0,1.0
8619,16.0,female,10.0,1.68,57.61,always,2.0,1.0
8620,16.0,female,10.0,1.52,49.9,not riding,2.0,1.0
8621,16.0,female,10.0,1.68,43.09,never,2.0,1.0
8622,16.0,female,10.0,1.63,52.16,rarely,2.0,1.0
8623,16.0,female,10.0,1.7,61.24,not riding,2.0,2.0
8624,16.0,female,10.0,1.57,47.63,sometimes,2.0,1.0
8625,16.0,female,11.0,1.75,58.97,never,1.0,1.0
8626,16.0,female,9.0,1.5,48.99,never,2.0,1.0
8627,16.0,female,9.0,1.65,88.45,not riding,1.0,1.0
8628,16.0,female,12.0,1.6,49.9,not riding,2.0,2.0
8629,16.0,female,9.0,1.5,40.82,never,2.0,2.0
8630,16.0,female,11.0,1.55,90.72,never,2.0,2.0
8631,16.0,female,9.0,1.6,58.97,never,2.0,1.0
8632,16.0,female,9.0,1.55,94.35,never,2.0,1.0
8633,16.0,female,10.0,1.63,70.31,never,2.0,2.0
8634,16.0,female,10.0,1.65,56.25,never,1.0,1.0
8635,16.0,female,10.0,1.68,72.58,never,2.0,1.0
8636,16.0,female,12.0,1.55,58.97,not riding,2.0,2.0
8637,16.0,female,11.0,1.55,52.16,not riding,2.0,2.0
8638,16.0,female,11.0,1.57,51.26,never,1.0,1.0
8639,16.0,female,11.0,1.57,52.16,rarely,2.0,2.0
8640,16.0,female,10.0,1.6,54.89,not riding,2.0,2.0
8641,16.0,female,11.0,1.57,62.14,never,2.0,1.0
8642,16.0,female,10.0,1.75,59.88,sometimes,1.0,2.0
8643,16.0,female,10.0,1.65,50.35,never,2.0,2.0
8644,16.0,female,10.0,1.65,59.88,not riding,2.0,1.0
8645,16.0,female,11.0,1.63,81.19,never,2.0,2.0
8646,16.0,female,11.0,1.6,57.61,never,2.0,1.0
8647,16.0,female,11.0,1.6,63.5,not riding,2.0,2.0
8648,16.0,female,11.0,1.7,80.29,never,2.0,1.0
8649,16.0,female,10.0,1.68,59.88,always,2.0,1.0
8650,16.0,female,11.0,1.52,53.07,not riding,2.0,2.0
8651,16.0,female,11.0,1.52,58.51,never,1.0,2.0
8652,16.0,female,9.0,1.63,49.44,not riding,1.0,1.0
8653,16.0,female,11.0,1.57,52.62,most of the time,1.0,1.0
8654,16.0,female,11.0,1.6,56.7,never,2.0,2.0
8655,16.0,female,10.0,1.68,58.97,sometimes,2.0,2.0
8656,16.0,female,10.0,1.7,59.88,not riding,2.0,1.0
8657,16.0,female,11.0,1.68,70.31,not riding,2.0,1.0
8658,16.0,female,10.0,1.68,54.43,not riding,2.0,2.0
8659,16.0,female,10.0,1.63,69.4,sometimes,2.0,2.0
8660,16.0,female,10.0,1.63,65.77,not riding,2.0,1.0
8661,16.0,female,10.0,1.63,70.76,never,1.0,1.0
8662,16.0,female,10.0,1.75,82.56,never,1.0,1.0
8663,16.0,female,9.0,1.6,58.97,never,2.0,2.0
8664,16.0,female,11.0,1.75,113.4,never,2.0,2.0
8665,16.0,female,10.0,1.68,79.38,never,2.0,2.0
8666,16.0,female,10.0,1.63,63.96,rarely,2.0,2.0
8667,16.0,female,11.0,1.55,64.86,never,2.0,2.0
8668,16.0,female,10.0,1.57,43.55,not riding,2.0,1.0
8669,16.0,female,10.0,1.65,75.3,never,2.0,2.0
8670,16.0,female,10.0,1.68,58.97,never,2.0,1.0
8671,16.0,female,10.0,1.57,60.33,not riding,2.0,2.0
8672,16.0,female,10.0,1.6,51.71,not riding,1.0,1.0
8673,16.0,female,10.0,1.57,59.88,never,1.0,1.0
8674,16.0,female,10.0,1.52,72.58,never,2.0,1.0
8675,16.0,female,11.0,1.6,63.5,never,2.0,2.0
8676,16.0,female,11.0,1.75,60.33,not riding,2.0,2.0
8677,16.0,female,11.0,1.6,56.7,not riding,2.0,2.0
8678,16.0,female,11.0,1.65,53.52,never,1.0,1.0
8679,16.0,female,11.0,1.6,52.16,not riding,2.0,2.0
8680,16.0,female,10.0,1.52,40.37,never,1.0,1.0
8681,16.0,female,10.0,1.57,59.88,never,2.0,2.0
8682,16.0,female,10.0,1.65,59.88,not riding,2.0,2.0
8683,16.0,female,10.0,1.5,40.37,never,2.0,2.0
8684,16.0,female,10.0,1.55,65.32,not riding,2.0,2.0
8685,16.0,female,10.0,1.57,89.81,never,2.0,2.0
8686,16.0,female,10.0,1.7,52.16,not riding,2.0,2.0
8687,16.0,female,10.0,1.65,61.24,not riding,2.0,2.0
8688,16.0,female,10.0,1.55,58.97,not riding,2.0,2.0
8689,16.0,female,11.0,1.52,41.73,not riding,2.0,2.0
8690,16.0,female,11.0,1.63,54.43,not riding,1.0,1.0
8691,16.0,female,9.0,1.45,77.11,not riding,2.0,2.0
8692,16.0,female,11.0,1.6,56.7,never,2.0,1.0
8693,16.0,female,10.0,1.68,65.77,never,2.0,1.0
8694,16.0,female,10.0,1.73,122.47,rarely,2.0,1.0
8695,16.0,female,10.0,1.57,42.18,not riding,2.0,2.0
8696,16.0,female,10.0,1.65,53.52,never,1.0,1.0
8697,16.0,female,10.0,1.68,101.61,never,2.0,1.0
8698,16.0,female,11.0,1.75,54.43,never,2.0,2.0
8699,16.0,female,10.0,1.65,66.23,never,2.0,2.0
8700,16.0,female,10.0,1.6,49.9,not riding,2.0,2.0
8701,16.0,female,10.0,1.6,56.7,never,1.0,1.0
8702,16.0,female,10.0,1.57,66.68,never,2.0,1.0
8703,16.0,female,10.0,1.57,52.16,not riding,1.0,1.0
8704,16.0,female,10.0,1.68,62.6,not riding,2.0,1.0
8705,16.0,female,10.0,1.6,52.62,never,1.0,1.0
8706,16.0,female,10.0,1.63,63.5,never,2.0,2.0
8707,16.0,female,10.0,1.65,67.13,not riding,1.0,1.0
8708,16.0,female,10.0,1.57,56.7,never,2.0,2.0
8709,16.0,female,11.0,1.68,52.62,not riding,1.0,1.0
8710,16.0,female,10.0,1.57,48.99,most of the time,2.0,1.0
8711,16.0,female,9.0,1.7,70.31,never,2.0,1.0
8712,16.0,female,11.0,1.68,67.13,not riding,2.0,1.0
8713,16.0,female,9.0,1.65,74.84,never,1.0,2.0
8714,16.0,female,9.0,1.7,70.31,never,2.0,2.0
8715,16.0,female,11.0,1.57,45.36,never,2.0,2.0
8716,16.0,female,11.0,1.57,66.68,not riding,2.0,2.0
8717,16.0,female,11.0,1.73,68.04,never,1.0,2.0
8718,16.0,female,10.0,1.7,58.97,never,2.0,1.0
8719,16.0,female,10.0,1.85,123.83,not riding,2.0,2.0
8720,16.0,female,10.0,1.57,52.16,most of the time,2.0,2.0
8721,16.0,female,10.0,1.57,46.27,most of the time,2.0,2.0
8722,16.0,female,11.0,1.68,97.52,not riding,2.0,2.0
8723,16.0,female,11.0,1.6,56.7,not riding,2.0,2.0
8724,16.0,female,10.0,1.63,52.16,never,2.0,2.0
8725,16.0,female,10.0,1.7,74.84,not riding,1.0,2.0
8726,16.0,female,11.0,1.68,75.75,not riding,2.0,2.0
8727,16.0,female,10.0,1.8,86.18,not riding,2.0,1.0
8728,16.0,female,10.0,1.52,41.73,never,2.0,2.0
8729,16.0,female,9.0,1.57,55.34,rarely,2.0,1.0
8730,16.0,female,10.0,1.68,70.31,never,2.0,1.0
8731,16.0,female,10.0,1.68,58.97,never,2.0,2.0
8732,16.0,female,10.0,1.63,70.31,rarely,2.0,1.0
8733,16.0,female,10.0,1.7,86.18,not riding,2.0,2.0
8734,16.0,female,10.0,1.7,81.65,never,2.0,1.0
8735,16.0,female,11.0,1.6,54.43,never,1.0,2.0
8736,16.0,female,10.0,1.63,56.25,never,1.0,2.0
8737,16.0,female,10.0,1.6,81.65,never,1.0,1.0
8738,16.0,female,10.0,1.52,52.16,never,2.0,1.0
8739,16.0,female,11.0,1.63,81.65,not riding,2.0,1.0
8740,16.0,female,11.0,1.52,56.25,rarely,2.0,2.0
8741,16.0,female,10.0,1.63,56.7,never,2.0,2.0
8742,16.0,female,10.0,1.63,48.54,never,2.0,2.0
8743,16.0,female,11.0,1.57,101.61,never,2.0,2.0
8744,16.0,female,11.0,1.68,57.61,not riding,1.0,1.0
8745,16.0,female,11.0,1.55,54.89,never,2.0,2.0
8746,16.0,female,11.0,1.68,62.14,not riding,2.0,1.0
8747,16.0,female,11.0,1.63,49.9,never,1.0,1.0
8748,16.0,female,11.0,1.73,67.13,always,2.0,1.0
8749,16.0,female,11.0,1.63,72.58,not riding,1.0,1.0
8750,16.0,female,11.0,1.63,54.43,never,2.0,1.0
8751,16.0,female,10.0,1.73,61.24,rarely,2.0,1.0
8752,16.0,female,9.0,1.6,55.79,not riding,2.0,1.0
8753,16.0,female,10.0,1.63,60.78,never,2.0,2.0
8754,16.0,female,10.0,1.6,45.81,not riding,2.0,1.0
8755,16.0,female,10.0,1.73,55.34,most of the time,2.0,2.0
8756,16.0,female,10.0,1.88,71.67,not riding,1.0,2.0
8757,16.0,female,11.0,1.6,66.23,not riding,2.0,2.0
8758,16.0,female,10.0,1.63,58.06,never,1.0,1.0
8759,16.0,female,10.0,1.78,57.61,never,2.0,2.0
8760,16.0,female,10.0,1.73,89.81,never,2.0,1.0
8761,16.0,female,11.0,1.75,72.58,never,2.0,2.0
8762,16.0,female,11.0,1.57,58.97,never,2.0,2.0
8763,16.0,female,11.0,1.83,136.08,not riding,2.0,2.0
8764,16.0,female,11.0,1.57,49.9,not riding,2.0,1.0
8765,16.0,female,11.0,1.55,54.43,never,2.0,2.0
8766,16.0,female,11.0,1.68,98.88,not riding,2.0,2.0
8767,16.0,female,10.0,1.57,95.26,never,2.0,2.0
8768,16.0,female,10.0,1.65,61.69,never,2.0,1.0
8769,16.0,female,10.0,1.6,58.51,never,1.0,1.0
8770,16.0,female,10.0,1.68,68.49,never,1.0,2.0
8771,16.0,female,10.0,1.52,52.62,not riding,2.0,2.0
8772,16.0,female,12.0,1.6,90.72,not riding,2.0,2.0
8773,16.0,female,10.0,1.7,52.16,not riding,2.0,1.0
8774,16.0,female,10.0,1.57,76.66,never,2.0,1.0
8775,16.0,female,9.0,1.75,85.28,not riding,2.0,2.0
8776,16.0,female,11.0,1.75,104.33,never,2.0,2.0
8777,16.0,female,11.0,1.63,51.71,sometimes,2.0,2.0
8778,16.0,female,11.0,1.65,58.51,not riding,2.0,2.0
8779,16.0,female,9.0,1.63,69.85,never,2.0,2.0
8780,16.0,female,10.0,1.57,60.78,never,2.0,1.0
8781,16.0,female,11.0,1.63,64.86,never,2.0,1.0
8782,16.0,female,10.0,1.6,54.43,not riding,2.0,2.0
8783,16.0,female,9.0,1.68,77.11,never,2.0,1.0
8784,16.0,female,10.0,1.6,63.5,not riding,2.0,2.0
8785,16.0,female,10.0,1.57,52.16,never,2.0,1.0
8786,16.0,female,10.0,1.65,61.24,never,2.0,1.0
8787,16.0,female,10.0,1.57,58.97,not riding,1.0,1.0
8788,16.0,female,10.0,1.68,120.66,rarely,2.0,1.0
8789,16.0,female,10.0,1.55,63.5,never,2.0,1.0
8790,16.0,female,10.0,1.57,54.43,never,1.0,1.0
8791,16.0,female,10.0,1.73,54.43,not riding,2.0,2.0
8792,16.0,female,10.0,1.57,99.79,not riding,1.0,1.0
8793,16.0,female,10.0,1.55,48.54,not riding,2.0,1.0
8794,16.0,female,10.0,1.57,73.48,never,1.0,1.0
8795,16.0,female,11.0,1.57,60.78,never,2.0,1.0
8796,16.0,female,10.0,1.68,56.7,never,2.0,1.0
8797,16.0,female,11.0,1.63,59.42,not riding,2.0,2.0
8798,16.0,female,11.0,1.57,48.08,not riding,2.0,1.0
8799,16.0,female,11.0,1.55,49.9,not riding,2.0,2.0
8800,16.0,female,11.0,1.57,53.07,never,2.0,2.0
8801,16.0,female,11.0,1.4,57.15,always,2.0,2.0
8802,16.0,female,11.0,1.6,68.49,not riding,1.0,1.0
8803,16.0,female,9.0,1.73,47.17,never,2.0,2.0
8804,16.0,female,11.0,1.52,56.7,never,2.0,2.0
8805,16.0,female,11.0,1.57,53.07,not riding,2.0,2.0
8806,16.0,female,11.0,1.7,61.24,never,2.0,1.0
8807,16.0,female,11.0,1.63,57.15,rarely,2.0,1.0
8808,16.0,female,11.0,1.47,63.5,never,2.0,2.0
8809,16.0,female,11.0,1.6,58.97,never,2.0,1.0
8810,16.0,female,10.0,1.52,50.35,not riding,1.0,1.0
8811,16.0,female,12.0,1.57,55.34,never,2.0,1.0
8812,16.0,female,10.0,1.5,54.43,not riding,1.0,1.0
8813,16.0,female,10.0,1.55,45.36,not riding,2.0,2.0
8814,16.0,female,10.0,1.75,76.66,not riding,2.0,2.0
8815,16.0,female,10.0,1.55,44.0,not riding,2.0,1.0
8816,16.0,female,11.0,1.6,77.11,not riding,2.0,2.0
8817,16.0,female,11.0,1.5,52.62,never,2.0,2.0
8818,16.0,female,11.0,1.63,87.09,most of the time,2.0,1.0
8819,16.0,female,11.0,1.57,65.77,not riding,2.0,1.0
8820,16.0,female,10.0,1.65,58.97,not riding,1.0,1.0
8821,16.0,female,10.0,1.7,62.6,not riding,2.0,1.0
8822,16.0,female,10.0,1.5,45.81,never,2.0,2.0
8823,16.0,female,10.0,1.68,58.06,not riding,1.0,1.0
8824,16.0,female,10.0,1.68,50.8,always,2.0,1.0
8825,16.0,female,10.0,1.68,81.65,not riding,2.0,2.0
8826,16.0,female,11.0,1.6,53.52,not riding,1.0,2.0
8827,16.0,female,10.0,1.37,61.69,never,2.0,2.0
8828,16.0,female,10.0,1.6,69.85,not riding,2.0,2.0
8829,16.0,female,10.0,1.52,55.79,never,2.0,2.0
8830,16.0,female,10.0,1.7,56.7,never,2.0,2.0
8831,16.0,female,10.0,1.6,56.7,never,2.0,1.0
8832,16.0,female,10.0,1.63,61.24,not riding,2.0,2.0
8833,16.0,female,11.0,1.73,65.77,never,2.0,2.0
8834,16.0,female,10.0,1.63,56.7,never,2.0,1.0
8835,16.0,female,10.0,1.63,60.78,not riding,2.0,2.0
8836,16.0,female,11.0,1.6,61.24,not riding,2.0,2.0
8837,16.0,female,11.0,1.57,65.77,never,2.0,2.0
8838,16.0,female,11.0,1.63,54.43,never,2.0,1.0
8839,16.0,female,11.0,1.7,70.31,never,2.0,1.0
8840,16.0,female,11.0,1.5,46.27,not riding,2.0,2.0
8841,16.0,female,11.0,1.68,56.7,rarely,2.0,2.0
8842,16.0,female,10.0,1.65,86.18,never,2.0,2.0
8843,16.0,female,11.0,1.55,69.4,rarely,2.0,2.0
8844,16.0,female,11.0,1.57,42.64,always,2.0,2.0
8845,16.0,female,11.0,1.7,49.9,never,2.0,1.0
8846,16.0,female,11.0,1.55,46.27,not riding,2.0,1.0
8847,16.0,female,11.0,1.63,49.9,never,2.0,1.0
8848,16.0,female,11.0,1.6,56.7,not riding,2.0,2.0
8849,16.0,female,11.0,1.63,83.92,not riding,2.0,2.0
8850,16.0,female,9.0,1.6,46.72,not riding,2.0,1.0
8851,16.0,female,10.0,1.78,77.57,never,1.0,1.0
8852,16.0,female,12.0,1.6,47.63,never,2.0,2.0
8853,16.0,female,10.0,1.6,54.43,not riding,2.0,2.0
8854,16.0,female,10.0,1.57,47.63,not riding,2.0,2.0
8855,16.0,female,9.0,1.57,54.43,not riding,2.0,1.0
8856,16.0,female,11.0,1.6,49.44,never,1.0,1.0
8857,16.0,female,11.0,1.6,66.68,not riding,2.0,1.0
8858,16.0,female,11.0,1.7,60.33,not riding,2.0,2.0
8859,16.0,female,11.0,1.6,68.04,never,1.0,2.0
8860,16.0,female,11.0,1.55,69.85,not riding,2.0,1.0
8861,16.0,female,11.0,1.6,86.18,not riding,2.0,2.0
8862,16.0,female,11.0,1.65,77.11,never,2.0,2.0
8863,16.0,female,11.0,1.63,53.52,not riding,2.0,1.0
8864,16.0,female,10.0,1.63,57.15,not riding,2.0,2.0
8865,16.0,female,11.0,1.57,51.71,never,2.0,2.0
8866,16.0,female,11.0,1.52,48.99,never,1.0,1.0
8867,16.0,female,11.0,1.7,56.7,always,2.0,2.0
8868,16.0,female,10.0,1.65,83.92,rarely,2.0,2.0
8869,16.0,female,11.0,1.65,45.36,not riding,2.0,1.0
8870,16.0,female,11.0,1.65,63.5,not riding,2.0,2.0
8871,16.0,female,11.0,1.5,40.37,never,2.0,2.0
8872,16.0,female,11.0,1.63,55.79,never,2.0,2.0
8873,16.0,female,10.0,1.68,88.45,never,2.0,1.0
8874,16.0,female,10.0,1.57,48.08,not riding,2.0,1.0
8875,16.0,female,11.0,1.65,72.58,not riding,2.0,1.0
8876,16.0,female,10.0,1.52,44.0,sometimes,2.0,2.0
8877,16.0,female,10.0,1.55,44.45,never,2.0,2.0
8878,16.0,female,11.0,1.47,56.7,never,2.0,1.0
8879,16.0,female,11.0,1.55,46.72,never,2.0,2.0
8880,16.0,female,11.0,1.7,57.15,not riding,1.0,1.0
8881,16.0,female,11.0,1.6,86.18,never,2.0,2.0
8882,16.0,female,11.0,1.68,77.11,never,2.0,2.0
8883,16.0,female,10.0,1.57,41.28,not riding,2.0,2.0
8884,16.0,female,10.0,1.6,44.45,always,2.0,1.0
8885,16.0,female,10.0,1.47,48.99,not riding,2.0,2.0
8886,16.0,female,10.0,1.65,52.16,not riding,2.0,1.0
8887,16.0,female,11.0,1.57,52.62,rarely,2.0,1.0
8888,16.0,female,11.0,1.6,68.04,not riding,2.0,1.0
8889,16.0,female,11.0,1.7,52.16,not riding,2.0,1.0
8890,16.0,female,11.0,1.63,61.24,not riding,2.0,2.0
8891,16.0,female,11.0,1.63,47.63,not riding,2.0,2.0
8892,16.0,female,10.0,1.7,70.31,not riding,1.0,1.0
8893,16.0,female,11.0,1.63,65.77,sometimes,2.0,1.0
8894,16.0,female,11.0,1.52,56.7,never,2.0,2.0
8895,16.0,female,10.0,1.57,52.16,never,2.0,1.0
8896,16.0,female,10.0,1.75,65.77,never,1.0,1.0
8897,16.0,female,11.0,1.75,58.97,not riding,1.0,1.0
8898,16.0,female,10.0,1.63,52.16,sometimes,2.0,2.0
8899,16.0,female,10.0,1.65,79.38,never,2.0,2.0
8900,16.0,female,10.0,1.73,63.5,never,1.0,2.0
8901,16.0,female,11.0,1.68,52.16,not riding,2.0,2.0
8902,16.0,female,10.0,1.6,71.67,not riding,1.0,2.0
8903,16.0,female,11.0,1.68,77.11,not riding,2.0,2.0
8904,16.0,female,11.0,1.63,58.06,not riding,2.0,2.0
8905,16.0,female,11.0,1.63,56.7,never,1.0,1.0
8906,16.0,female,11.0,1.63,72.58,never,2.0,1.0
8907,16.0,female,10.0,1.73,95.26,not riding,2.0,2.0
8908,16.0,female,10.0,1.6,54.43,never,2.0,2.0
8909,16.0,female,10.0,1.63,58.51,never,2.0,1.0
8910,16.0,female,10.0,1.65,68.04,never,2.0,2.0
8911,16.0,female,10.0,1.78,58.06,never,1.0,1.0
8912,16.0,female,11.0,1.63,53.52,always,2.0,2.0
8913,16.0,female,10.0,1.57,53.07,never,1.0,1.0
8914,16.0,female,11.0,1.7,56.7,not riding,2.0,2.0
8915,16.0,female,10.0,1.57,50.8,not riding,2.0,2.0
8916,16.0,female,10.0,1.78,68.04,always,2.0,2.0
8917,16.0,female,9.0,1.6,81.65,never,2.0,2.0
8918,16.0,female,11.0,1.55,47.63,not riding,2.0,2.0
8919,16.0,female,10.0,1.75,70.76,most of the time,2.0,1.0
8920,16.0,female,10.0,1.6,48.99,sometimes,2.0,1.0
8921,16.0,female,10.0,1.55,40.82,sometimes,2.0,2.0
8922,16.0,female,9.0,1.47,46.72,never,2.0,2.0
8923,16.0,female,10.0,1.55,44.45,not riding,2.0,2.0
8924,16.0,female,10.0,1.6,77.11,never,2.0,1.0
8925,16.0,female,10.0,1.52,47.17,not riding,2.0,2.0
8926,16.0,female,10.0,1.7,71.67,never,2.0,2.0
8927,16.0,female,10.0,1.57,81.65,not riding,2.0,1.0
8928,16.0,female,10.0,1.55,99.79,never,1.0,1.0
8929,16.0,female,10.0,1.55,61.24,not riding,2.0,2.0
8930,16.0,female,11.0,1.68,60.78,never,2.0,1.0
8931,16.0,female,10.0,1.65,48.54,not riding,2.0,1.0
8932,16.0,female,11.0,1.57,81.65,never,2.0,2.0
8933,16.0,female,10.0,1.65,83.46,not riding,2.0,2.0
8934,16.0,female,10.0,1.68,74.84,never,1.0,1.0
8935,16.0,female,9.0,1.55,83.46,not riding,2.0,2.0
8936,16.0,female,11.0,1.57,57.15,never,2.0,2.0
8937,16.0,female,10.0,1.52,49.9,never,2.0,2.0
8938,16.0,female,10.0,1.68,78.47,never,2.0,1.0
8939,16.0,female,11.0,1.63,77.11,not riding,2.0,2.0
8940,16.0,female,10.0,1.7,58.97,not riding,2.0,2.0
8941,16.0,female,11.0,1.57,58.06,not riding,2.0,2.0
8942,16.0,female,10.0,1.68,89.36,not riding,2.0,1.0
8943,16.0,female,10.0,1.6,77.11,not riding,2.0,2.0
8944,16.0,female,10.0,1.73,84.82,rarely,2.0,2.0
8945,16.0,female,11.0,1.57,56.7,never,2.0,2.0
8946,16.0,female,11.0,1.7,63.5,sometimes,2.0,1.0
8947,16.0,female,11.0,1.73,68.04,sometimes,2.0,2.0
8948,16.0,female,11.0,1.65,57.15,not riding,2.0,1.0
8949,16.0,female,11.0,1.65,56.7,not riding,2.0,2.0
8950,16.0,female,11.0,1.75,56.25,not riding,2.0,2.0
8951,16.0,female,11.0,1.47,47.63,never,2.0,1.0
8952,16.0,female,11.0,1.55,44.45,not riding,2.0,2.0
8953,16.0,female,11.0,1.52,58.06,never,2.0,1.0
